gid_0,bws_score,gtd_score,drr_score,sev_score,rfr_score,w_awr_def_tot_cat
USA,0.0,1.148945,1.39880650849171,1.1286455033833886,0.086107593415,0.0
USA,0.6701146863701557,1.0644485,1.50031228232988,1.0564668070905745,1.05306677616,0.0
AUS,0.0,0.1317439999999999,0.372368112329529,2.4106945710200844,3.55731132494,0.0
BGD,5.0,2.51296,4.1649403858744,2.6275070195670858,4.08394043387,4.0
PSE,3.4359659672572347,1.4068205,4.55592632157335,3.100758975400236,0.17377669734,2.0
ZAF,2.8004499733875607,1.096741,2.2180380507096,1.955119724140016,1.99683651717,3.0
CHE,0.81313346312809,1.236648,2.1442281814427,0.5094559525001036,1.24656767196,0.0
CHN,0.0,2.67158,3.45883845609037,1.249654934268948,4.03004034969,2.0
IRN,5.0,1.6043500000000002,2.64119253962081,0.4628073273249127,0.995629107867,4.0
CHE,0.81313346312809,1.236648,2.1442281814427,0.5094559525001036,1.24656767196,0.0
USA,2.764502476245416,1.301487,1.92885127857529,0.9769913823418797,2.41163323446,1.0
DZA,5.0,1.5034,1.08342233836278,0.3858207014427149,3.77418082588,4.0
TUR,1.6886614527888972,1.073919,2.76563770953114,1.5133997495878018,2.98210945759,2.0
YEM,4.306477700009948,0.464955,3.51050936130023,1.2557776748357306,4.05052943993,4.0
GEO,0.0,1.073919,2.44477468481881,2.0328707485586364,3.16936764695,2.0
ZAF,5.0,0.8329880000000001,2.85432661018156,0.7049995279298811,2.73146046186,4.0
AUS,5.0,1.096588,1.6927150972511,0.3035771547152659,0.0,3.0
IND,0.638541025840603,2.51296,2.25061472690476,2.249255863547797,4.04895028029,3.0
MEX,5.0,1.1108185,2.01072595307501,1.9930601505983283,1.03655099095,4.0
KAZ,0.0,1.51204,2.5242664264336,0.705711279058307,0.761371124002,1.0
MEX,2.6323826940410595,1.319643,2.86896259728888,1.7016658987229736,2.35509742505,2.0
AZE,0.1647798836995148,1.073919,3.67040422094322,1.137504112235176,2.56672413751,2.0
IND,3.272592616647405,1.829075,4.53353012846169,3.210272327594767,4.01490521292,4.0
CAN,0.0,0.79255,0.278473299954803,1.25059817643332,3.81697028369,0.0
CHN,4.517148324165852,2.67158,2.96620151745388,2.496319663907781,3.12784990131,4.0
CHN,0.0,1.691975,3.46795573057111,1.2172452940951748,1.84951326372,2.0
CAN,0.0,0.79255,0.590886946102212,1.3839510029092057,0.0,0.0
PER,0.0,0.7385109999999999,1.89401577193687,1.7535526774311458,1.22607242617,1.0
CHN,0.8319936138737059,1.087158,2.92953548406793,1.9073067622054087,4.04745290872,2.0
TUR,4.305382240055267,1.073919,2.94783277342572,1.4747916018116625,3.29956794238,3.0
USA,0.0,1.301487,1.99481864678582,1.010345931661938,0.255547518596,0.0
YEM,4.306477700009948,1.02836635,3.51050936130023,1.2557776748357306,4.05052943993,4.0
LBY,2.9331007007349648,1.5034,2.40797204061052,1.3100774891487572,1.95094194079,2.0
SAU,5.0,0.653654,3.29160853865257,0.7800695772890905,2.72989550215,4.0
USA,5.0,1.0644485,1.3740351863646,0.659771719987952,0.031058728442,3.0
IND,5.0,5.0,4.3892647942717,3.5329874881956496,3.10451142993,4.0
CHL,5.0,0.856269,1.65770413583372,2.328119230362458,3.06179003693,4.0
RUS,0.0,1.073919,2.44477468481881,2.0328707485586364,3.16936764695,2.0
AUS,0.0,0.1317439999999999,1.17956976073037,2.572193113273011,2.23479519381,0.0
TUR,4.21528651245066,1.073919,3.16289229676706,0.9162742732577664,1.11613958593,3.0
TUR,0.0,1.073919,2.55189430138066,1.0495118559618253,3.43064212434,1.0
UZB,0.0,4.21069,2.70716993313345,2.278181426124892,1.00798826513,2.0
ZAF,1.0506774581717608,1.03082595,3.43339431566643,1.1106489152050014,0.487852560046,2.0
USA,5.0,3.2979475000000003,1.75032823328383,0.2891392132960799,0.174371336539,4.0
DZA,5.0,1.5034,1.08504641686495,0.1279285537690892,0.0,3.0
PER,0.0,0.613958,1.89401577193687,1.7535526774311458,1.22607242617,1.0
AUS,0.0,0.3902679999999999,1.27024516543341,2.7543829081201943,0.405947856582,0.0
IRN,0.0,1.39275,2.70898426152709,1.9068685083408183,0.0,1.0
MEX,5.0,1.1108185,2.16871902151109,2.0399382843970213,0.0033398171184,4.0
USA,5.0,1.1116985,1.6785376276567,0.8843639539109945,1.91115239298,3.0
SOM,4.209848545063145,0.4065229999999999,2.07914412412517,2.9525045605239613,2.31840485395,4.0
CHE,0.0,1.122238,2.06626803898559,0.2966927069328182,0.627128712287,0.0
AUS,0.0,0.0,0.380199319645313,1.974817842647264,1.15895772377,0.0
USA,2.7469756726446253,1.1116985,2.03595708132462,1.3173255917835536,2.59393349889,1.0
CHN,2.011471000016545,1.53683,3.00041340560744,1.622020454297623,2.14994607106,2.0
USA,0.0,0.79255,0.609838241677908,2.524789609751509,3.90352399968,0.0
PAK,1.7130821201645596,1.0958245,3.22759132154398,0.4792804622237501,4.04581772314,3.0
SOM,1.6625511016033714,0.4065229999999999,2.74575898546861,2.2074711692924884,2.09089689135,3.0
MEX,0.0,1.1108185,3.01745400124177,1.5451869676608756,1.9299454246,1.0
CHN,1.8340455737684096,1.691975,3.33776079977197,2.01486117128994,2.06800558652,3.0
AUS,5.0,0.0,1.27723941404169,0.62764953150925,0.0,2.0
DEU,2.944403295579715,1.153746,2.88122339860463,0.684887506462161,3.06726589651,1.0
USA,5.0,1.1400945,1.97160973700471,1.1070146070179638,2.71090173682,3.0
TUR,4.21528651245066,1.073919,3.16289229676706,0.9162742732577664,1.11613958593,3.0
CHE,1.3382582323108665,1.122238,2.59225509534556,1.5496786263913278,1.81498608836,1.0
KAZ,5.0,1.3693955,2.87389252685835,2.781759536163023,1.45982558112,4.0
IRN,4.95055445132035,1.39275,3.12063359994318,2.336771751519496,3.96370383701,4.0
MEX,2.6236777677327687,1.1108185,2.33160032368573,2.8078625874315097,4.01914229643,2.0
CAN,1.3330048924825073,0.252047,1.58283355279261,1.1781283944359595,1.42245004555,0.0
DZA,3.6898446469899326,1.5034,2.3013639341422,1.0948218819620086,0.164248737083,2.0
ARG,0.0,0.0,1.51906998618005,0.839516225156594,3.46917215353,0.0
USA,5.0,1.0644485,1.42571815667057,1.0067812728382668,0.0263741870935,3.0
CHN,5.0,1.0748445,2.63669059226369,1.282759487713918,3.17644009906,4.0
ARG,5.0,0.0,1.46248720540519,0.4530260155093109,0.0,3.0
USA,4.84157626496398,1.1116985,2.14206580946136,1.9620057509814144,2.27293337611,3.0
MEX,4.353049930030603,1.1108185,2.20191424000063,2.05564377980988,4.04561052315,3.0
AZE,2.0000690425351912,1.073919,3.10404775915367,1.3089316566604057,3.10000489464,3.0
IRN,5.0,1.6043500000000002,2.51509482643272,1.3769225165182502,0.00181412504052,4.0
IRN,1.6144237677843123,1.073919,3.58051924555949,1.039651333691398,3.54533133779,2.0
ETH,0.0,0.4065229999999999,2.95772008190294,1.527638443920542,4.02585972286,2.0
LBY,1.1398935762832536,1.76374,2.72671522160899,1.2216741743783806,0.0,1.0
CHN,5.0,1.691975,3.6036664223725,2.853183492221914,2.25214223923,4.0
MEX,4.404950465071778,1.806605,2.56609906852578,0.3623107420522633,3.04084712711,3.0
CAN,0.0,0.79255,0.57869236778003,1.6167665429808524,4.00316348316,0.0
USA,0.0,1.301487,2.0330886375395,1.2180443458283892,0.11404684399,0.0
USA,1.927425460451741,1.0644485,1.72634714266529,2.371741535963272,1.09512243343,1.0
ERI,0.0,0.4065229999999999,1.97807107293796,1.5275871901146745,4.20887080685,2.0
CAN,0.0,0.252047,1.31997789141612,0.7599474682442224,2.26198637329,0.0
USA,3.3820335171161333,1.319643,2.25794742414667,2.025219006064852,0.783768108786,3.0
PER,0.0,0.0,1.74842006436819,0.4677055283161584,3.1555609735,1.0
SOM,0.0,0.4065229999999999,1.89766902865644,1.382223609233702,3.30750821099,2.0
DEU,0.81313346312809,1.236648,2.1442281814427,0.5094559525001036,1.24656767196,0.0
USA,0.0,0.79255,0.597096949356392,1.85475023351485,3.37165980258,0.0
CAN,0.3571948470329058,0.252047,1.4094769946841,1.2062396696543116,2.33044571192,0.0
MEX,2.246228462478957,1.1108185,2.60512541735386,2.663828920933909,2.84730406907,2.0
KAZ,0.0377515873345772,1.3693955,2.4491866132492,2.132370058856312,0.0227852549379,1.0
AUS,5.0,1.226302,1.65914149707094,0.5590803037461021,3.84556887358,3.0
BOL,0.0,0.856269,1.77574953847059,2.1369063158858603,2.8734689972,2.0
AUS,5.0,1.096588,1.61965881728948,0.3363548993685691,0.0,3.0
MEX,4.663658508355201,1.3874875,1.88670227170494,0.9296423349100966,3.20144649302,2.0
ZAF,0.5773375717859335,1.03082595,2.51584077539518,1.5318662879072915,2.34912191647,2.0
ARG,0.0,0.848563,1.56713439480005,0.8870504495896492,3.03764753627,0.0
COL,0.0,0.0,2.17375433706274,1.766605932786492,1.07453023671,1.0
NLD,0.587936950148668,1.153746,2.52682117491305,0.7087380209531675,0.0876456496524,0.0
TUR,0.0,1.073919,2.55189430138066,1.0495118559618253,3.43064212434,1.0
CHN,5.0,1.17797,2.76420674580032,0.3101127016764964,1.47293669777,4.0
USA,0.0,0.79255,0.640274954166527,1.4914452010468229,3.92066246039,0.0
ZAF,5.0,1.096741,2.65907512824103,2.351211812071546,1.23785439239,4.0
CAN,2.143650695739089,0.252047,1.84767204548404,0.8583287214934401,0.546790785759,0.0
BOL,0.0,0.613958,1.98536976456936,2.328174270918108,2.28729596741,2.0
KEN,0.0,0.4065229999999999,2.31851466433805,1.0900680548271633,4.02819987942,2.0
IRN,5.0,1.39275,2.9405150618804,1.141170379895863,0.0281790943445,4.0
AUS,5.0,1.226302,1.72480167530761,0.367103267886978,0.0,3.0
ISR,5.0,2.203955,3.62394011741416,2.389106803108871,3.31727497712,3.0
BOL,0.0,0.9416316,1.61734987582754,1.0038048700670918,1.62226361839,1.0
AUS,0.0,0.3902679999999999,1.19744509292185,2.718250825709209,0.0,0.0
MEX,5.0,2.293205,3.12028333878782,1.3267520050330253,3.63377969532,4.0
MEX,5.0,1.1108185,2.67362333147241,2.664364423567606,1.62972123183,4.0
USA,5.0,2.34031,1.86771471561585,0.9327221179814008,0.00570462759424,3.0
NPL,5.0,2.51296,3.64718520239801,3.217486074265768,4.01837036524,4.0
CHL,5.0,0.596076,0.980303012360181,1.3701640590493045,0.382379216508,3.0
MEX,3.923892313939719,1.2165925,2.57429586742792,1.6886394908564155,0.765994227187,3.0
MEX,1.4846764020321817,1.2165925,3.60599303943575,2.22608905999976,2.80555428527,1.0
CHN,3.1676169600091804,1.691975,3.46799668502245,1.333645753337658,1.60015271987,3.0
ZAF,0.7715301131725774,1.096741,2.71274335136169,2.2991388647643487,1.00007542504,2.0
SOM,0.0,0.4065229999999999,2.30642758275858,0.8535455188594205,0.0,2.0
BGD,0.3750773484780123,2.51296,3.27583219349757,2.36648149671742,4.02032342079,3.0
TUR,3.527765113950339,1.073919,2.87066048169066,1.3867065770153637,2.12378038475,2.0
USA,0.0,1.301487,2.41801429993014,1.0404219465691524,0.745963844958,0.0
CAN,0.0,0.79255,0.249925062704939,3.575530262032376,0.0,0.0
USA,5.0,1.148945,1.90667203408442,2.5307924529317063,0.0,3.0
CAN,0.0,0.79255,0.16751985299416,1.897947221404184,3.00441296677,0.0
USA,0.0,1.1400945,1.71130168630721,0.5287907065426299,0.0,0.0
IND,3.2543888158753127,2.51296,3.47228750838684,2.0771897412913662,2.50730784117,4.0
BWA,5.0,0.99297565,1.10644673277026,4.432755713338623,0.0794953633265,4.0
BOL,0.0,0.9416316,1.83949520670634,1.7102015173843168,2.35622551956,2.0
SOM,0.0,0.4065229999999999,2.44885677092432,0.3067675826556079,4.15472777083,2.0
MEX,5.0,3.5722475,1.97660020156554,3.5856655611699604,4.02161950935,4.0
USA,0.0,0.79255,0.614153119245664,1.4717361892836314,1.21839025565,0.0
AUS,5.0,1.096588,1.70023492434501,0.3250542531768883,0.0,3.0
USA,5.0,1.0644485,1.3169972437064,0.6346641493174014,1.69550700472,3.0
IRN,5.0,1.39275,3.04583287517054,1.6378203742050368,1.04527338141,4.0
TUR,0.6242234327842171,1.073919,2.76549093925345,2.1347435781781186,3.14174053097,1.0
CAN,0.0,0.252047,1.45003825761898,0.4886370033164569,0.1067384633,0.0
AUS,5.0,1.226302,1.53635542533196,1.535684280635429,0.0,3.0
NLD,3.747638062082064,1.153746,2.69531312763172,1.3774207208636655,0.511722624991,1.0
SOM,5.0,0.4065229999999999,1.99563134929524,3.214533255839314,4.00046057625,4.0
ZAF,0.5773375717859335,1.03082595,2.51584077539518,1.5318662879072915,2.34912191647,2.0
KAZ,0.0,1.194388,2.67697229600432,0.7517792405071038,2.1011934467,1.0
AUS,0.0,0.0,0.438211387605406,2.681683189182818,0.0,0.0
ETH,0.0,0.4065229999999999,2.84695331086952,2.098316274503756,3.1412235226,2.0
USA,5.0,1.319643,2.24563888462825,0.2241936647615351,0.0,3.0
USA,0.0,1.301487,2.030979552311,0.7002108101660012,4.00698104234,0.0
IRQ,0.5756592935986791,1.89648,3.73340202998441,2.2394846116328324,3.39802893254,2.0
ZAF,4.837123851600516,0.99297565,1.54387851312401,2.453784491482995,2.7760204732,4.0
USA,5.0,1.74482,1.51343445443072,1.428358485364298,0.208586047319,3.0
ETH,5.0,0.4065229999999999,2.43855306124722,1.7955155512476404,3.39624042394,4.0
CHN,4.639201359010027,2.67158,3.27429368965974,3.558945187055756,4.03298305614,4.0
SAU,5.0,1.0992285,2.78559720572278,1.577632592331747,1.81716189055,3.0
SAU,5.0,1.5219200000000002,2.7174853674641,0.4609122357187448,1.89626617477,3.0
FRA,1.3274137669587724,1.122238,2.56345428092515,0.8369503471741082,1.56192236096,1.0
IRN,2.712202919061056,1.073919,3.55762945984518,1.633761051705274,4.02419723201,3.0
AUS,0.0,0.0,1.27362310011184,2.4850864808020146,0.919010113426,0.0
MEX,4.28738397619667,1.319643,2.53801147383269,1.1665509076203853,1.2067866225,3.0
MEX,2.6091601556670665,1.430522,2.98633332049837,2.17830280309107,1.06713129246,2.0
AUS,5.0,0.0,1.38192190407268,2.0544249057382578,1.06827371389,2.0
USA,0.0,1.301487,2.03303952445523,2.023231495119208,3.33146269153,0.0
USA,0.0,0.79255,0.63635686236809,1.5729192903689877,4.00313344989,0.0
CAN,5.0,1.3659885,0.268143455646187,0.9740278954375856,3.83791452778,3.0
TUR,2.090853442357388,1.073919,2.18670662517373,1.5872371250392932,1.8837891501,2.0
USA,0.0,1.301487,2.22843810400498,0.9155991114485084,0.564684233609,0.0
TUN,4.766244583851113,1.5034,2.63343529072106,0.9604669804238468,3.65116777566,4.0
SOM,5.0,0.0,2.35464496060687,1.0871558325236423,4.01556559821,4.0
AUS,2.346058480997661,1.314492,1.91655072303367,1.25450571450795,2.31120115848,1.0
USA,5.0,2.09057,1.27673039345129,1.7138988574943652,0.0,3.0
AUS,3.648430850297909,1.221775,1.92646092873315,0.7565849426036222,3.09268639472,1.0
MEX,3.403153416575112,1.2165925,3.18912217329005,1.7950214443471788,1.43120528226,3.0
BWA,5.0,0.99297565,2.13987245786706,3.296259012758365,0.551801891544,4.0
AUS,5.0,1.124152,1.57826950726507,0.7850602673427582,0.335353831476,3.0
SOM,5.0,0.4065229999999999,2.46401779516495,1.6953268049525227,4.13674998556,4.0
TUR,3.190786348874977,1.073919,2.6404578687622,0.9689921186541856,3.08823507342,2.0
MEX,5.0,1.850885,2.64350291750866,1.762309732765535,0.237826417468,4.0
USA,2.764502476245416,1.301487,1.92885127857529,0.9769913823418797,2.41163323446,1.0
USA,5.0,1.3874875,1.51729211156379,1.1601042741758416,0.0,3.0
TUR,4.683246893343222,1.073919,3.22212873830155,0.8217047676601652,1.07860823056,3.0
BWA,2.8004499733875607,1.057329,2.2180380507096,1.955119724140016,1.99683651717,3.0
ETH,0.0,0.4065229999999999,2.92078160285188,2.0055675987297805,3.54168808956,2.0
CHN,5.0,1.0748445,2.77068613416576,1.6883085278296095,0.915515628002,4.0
USA,0.9832114219147754,1.1400945,1.83945522877639,1.029424383718749,1.75614110833,1.0
ISL,0.0,1.1883985,0.587364871603632,0.4724258074463786,2.67507497513,0.0
RUS,0.0,1.073919,3.72327323849461,0.8894246851121015,3.2987828766,1.0
CHN,3.1808283991562245,1.691975,3.5095759600334,1.3546725756977835,2.22150112198,3.0
FRA,0.0,1.122238,2.74901731367416,1.0156009187934252,2.91247237554,0.0
USA,5.0,1.3874875,1.50375939460557,1.3069713571366834,0.0,3.0
MEX,3.923892313939719,1.2165925,2.57429586742792,1.6886394908564155,0.765994227187,3.0
AUS,5.0,1.226302,1.74394063350414,0.5468722220139156,0.0,3.0
SOM,5.0,0.4065229999999999,2.43855306124722,1.7955155512476404,3.39624042394,4.0
AUS,0.0,1.147269,1.44099836973949,0.7943264464438746,3.89502887154,0.0
IRN,3.276750773834824,1.6043500000000002,2.36953736435309,2.762959958193409,2.83409777545,3.0
CHN,0.0,0.796098,2.03358958301541,2.4933335043499234,0.820869755068,1.0
MEX,0.0,1.1108185,2.37743284570915,2.567865506597753,0.336776556933,1.0
CHN,0.0,0.765594,2.08984058569141,2.3447999235266224,1.49159132607,1.0
CAN,0.0,1.3659885,0.262156502838483,1.376779053044173,0.0,0.0
USA,0.0,1.221162,1.59878317522701,0.6882855780210075,1.27679530346,0.0
IND,5.0,5.0,4.06496142324968,3.8234314504184415,1.80937750925,4.0
TUR,4.141485595653985,1.073919,3.53146323116017,1.3172490640278895,1.50747243007,3.0
USA,0.0,1.148945,1.39880650849171,1.1286455033833886,0.086107593415,0.0
PER,0.0,0.613958,1.69423371521699,2.222377599045952,1.76961877596,1.0
BGD,0.3750773484780123,2.51296,3.80021279843043,2.36648149671742,3.20567128984,3.0
USA,5.0,0.252047,2.06321687681235,1.2218659811920225,1.49707241558,3.0
PER,0.0,0.613958,1.73504661786265,2.1059057265661014,1.65350839895,1.0
KAZ,0.0,1.194388,2.87070090500755,1.4220150048216025,0.860513488849,1.0
USA,5.0,1.1116985,1.51729211156379,1.1601042741758416,0.0,3.0
AUS,0.0,1.1037075,2.02823272586261,1.637335677181809,2.66411584246,0.0
USA,5.0,3.2979475000000003,2.14368887179354,0.847939780386588,0.330826289617,3.0
USA,5.0,1.0644485,1.31565937549423,0.8998795653241995,0.0482979617616,3.0
MEX,5.0,1.3874875,2.19319462131788,1.4476759931090648,1.76611351433,4.0
SOM,5.0,0.4065229999999999,2.43855306124722,1.7955155512476404,3.39624042394,4.0
ARG,1.9297222072043985,0.9416316,1.56739924453686,2.181037736489297,3.55765292571,1.0
MEX,4.84157626496398,1.3874875,2.14206580946136,1.9620057509814144,2.27293337611,4.0
IND,1.9694020103811187,2.51296,2.7751608505848,3.060522234972015,3.97515353577,4.0
SOM,3.725870580334679,0.4065229999999999,2.12065764951242,2.886311600607232,4.00096706716,4.0
AUS,3.407715760002679,1.192551,1.95834583867017,1.286136104848162,0.692340614688,1.0
USA,3.901414228412991,3.2979475000000003,2.64821116885747,2.308194562702288,0.0826319495033,3.0
MEX,0.0,1.430522,3.19702208910483,2.2873672118434136,3.76255242172,1.0
DZA,2.40072940774329,1.5034,2.56920829367612,0.2720955356571573,2.29439876576,2.0
MEX,5.0,1.850885,2.56177971129316,1.0966091259050743,0.496856587614,4.0
MEX,5.0,1.0381782,2.46165789532794,2.9407989632860128,4.06533396535,4.0
PER,0.0,0.7385109999999999,1.73504661786265,2.1059057265661014,1.65350839895,1.0
CHN,5.0,1.8561,3.10513562291632,3.878295292327903,3.64006452414,4.0
FRA,1.3274137669587724,1.122238,2.56345428092515,0.8369503471741082,1.56192236096,1.0
TUR,2.090853442357388,1.073919,2.18670662517373,1.5872371250392932,1.8837891501,2.0
TUR,0.0,1.073919,2.8609557710336,1.1670944112353063,0.720601750377,1.0
MEX,5.0,1.1108185,2.19319462131788,1.4476759931090648,1.76611351433,4.0
IRN,5.0,1.6043500000000002,2.81325379053592,1.8948595656018867,9.16966376154e-06,4.0
USA,3.6393008389760073,1.319643,2.24866445584536,0.5800405026061197,3.08369076998,3.0
AZE,3.660529308926342,1.073919,3.03632336935386,1.86598959642597,2.65670864791,3.0
AUS,0.0,1.1120635,1.58211200244542,0.7250025377409313,1.03892831393,0.0
FRA,2.7255666835242467,1.153746,3.17996863731045,1.6632386028487782,1.23285983878,1.0
USA,1.3247035317922595,1.1400945,2.00064935305447,1.1442569435873988,2.17883253173,1.0
TUR,3.84390497950062,1.073919,3.06108780915585,1.887417461503106,0.688161677998,2.0
USA,3.7205495379841897,1.301487,1.90717125417648,1.400655843762006,0.664625591866,2.0
AUS,5.0,0.0,1.38414747681268,3.2741359039923568,3.36911177215,3.0
USA,0.0,0.9574936,1.42656882664731,0.596539097111027,0.242011341609,0.0
CHN,5.0,2.67158,3.40278491811624,2.750391516562797,2.38834753521,4.0
CHN,1.1160485530392554,1.691975,3.44169980290796,1.4269303430082043,2.287918052,2.0
USA,0.0,0.79255,0.596127823271899,1.5471119390404278,1.59495569708,0.0
MEX,0.0,1.1108185,2.56216923609926,2.587007478841744,2.07608859879,1.0
ZAF,0.2191595702005545,1.03082595,2.25698238868779,1.413091193043174,1.09059639222,1.0
AUS,3.648430850297909,1.3919155,1.92646092873315,0.7565849426036222,3.09268639472,1.0
RUS,0.0,0.6512439999999999,1.34691639097994,0.9752801465007426,2.6694990193,1.0
IRN,5.0,1.6043500000000002,2.38143910247533,2.2904529984541027,0.730101223134,4.0
PER,5.0,0.613958,2.39248814406609,1.92227603266987,3.75878416845,4.0
USA,3.874238684022204,1.301487,1.72063711244888,0.905565719171618,0.161610648904,1.0
RUS,0.0,0.560519,0.449197826370089,2.793020865961625,0.278794525997,1.0
CAN,0.0,0.79255,0.205108488987157,1.5596477057988438,0.0,0.0
TUR,5.0,1.073919,3.26947936354463,0.7827187687783812,0.058198134229,4.0
MEX,1.3029093243998693,1.2165925,2.66563509352235,1.826638854630364,2.8278950844,2.0
ETH,0.0,0.4065229999999999,2.35441268330059,1.3468771580216876,3.34970177417,2.0
CHN,0.0,1.691975,3.70934396528741,0.4632680197459812,3.63656820489,2.0
USA,5.0,2.09057,1.42929133321777,1.0834855706524422,0.900702618277,3.0
MEX,1.6278481966397569,1.2165925,2.69508292629439,1.809960575346168,2.03428913945,2.0
USA,2.503704055869761,1.301487,2.51371820353288,2.3351151301245503,0.919448146093,1.0
AUS,3.6679518177831776,2.027365,1.14283120405171,2.3762232012608213,0.0201775899498,1.0
AUS,1.7858375800511512,1.314492,1.93526855519601,0.992527000099072,1.84660095812,1.0
LBY,0.0,1.050004,2.21064745105467,0.8936181170555203,0.182174071346,0.0
EGY,5.0,1.050004,3.42038599479217,2.251429547601282,4.00036888151,3.0
TUR,2.851340050387315,1.073919,3.31505051407023,1.1312097642812995,2.73642570317,2.0
CHN,5.0,1.0748445,2.80913022360646,0.6250270254456001,0.84931381737,4.0
MEX,5.0,1.3874875,2.22885821631078,1.6500998239616789,2.16161811659,4.0
USA,5.0,2.09057,1.98633491515164,0.4642553963488579,3.51068346246,4.0
IND,5.0,1.829075,4.35862884580066,2.7836928334675486,0.927615141496,4.0
ARG,0.0,0.0,1.35044322683741,0.3971606620736299,0.600563144781,0.0
USA,0.0,0.79255,0.620482492679736,3.1040230472928148,0.0,0.0
YEM,5.0,0.894347,3.29475945212961,0.7353137063464692,1.66469406403,4.0
IRN,3.727048655976843,1.073919,3.67480098322732,2.153205081311567,1.21530395058,3.0
CAN,0.0,0.79255,0.197857816774975,2.906043319019943,0.0,0.0
CHN,4.967124137972082,2.137915,3.12641941105506,2.4638882403766056,2.0823866887,4.0
SOM,0.0,0.4065229999999999,2.43224309724209,2.851649024241917,4.01182887055,2.0
USA,0.0,1.148945,1.33666982619805,1.061512598318197,0.0,0.0
AUS,0.0,0.0,1.31030897039272,1.4939382201331974,2.44838752281,0.0
AUS,5.0,0.3902679999999999,0.659495592718748,2.776120476830489,1.11478577236,2.0
TUR,0.0,1.073919,3.23851157494999,1.280172452584176,2.27256497493,1.0
USA,5.0,1.0644485,1.65425376770563,0.7528243928274814,0.0,3.0
ESH,3.349009665916242,0.281239,2.83158452602311,1.818040816686,3.22026763181,3.0
USA,4.663658508355201,0.9574936,1.88670227170494,0.9296423349100966,3.20144649302,2.0
USA,5.0,3.2979475000000003,1.6468108574381,1.1309867395839557,0.55926418586,4.0
IND,0.0,2.51296,3.8025724822544,3.170678558927772,3.51553191441,3.0
USA,5.0,1.1116985,1.6785376276567,0.8843639539109945,1.91115239298,3.0
TUR,2.090853442357388,1.073919,2.18670662517373,1.5872371250392932,1.8837891501,2.0
RUS,0.0,0.6512439999999999,1.72161669492527,0.9803164679834504,3.12730314289,1.0
AUS,1.613929107556587,1.226302,1.74981001593222,1.304304206673451,0.0,1.0
USA,1.130097033942423,0.0,2.41598034014668,0.9723679237415604,0.797429037965,0.0
CHL,5.0,0.596076,0.975216281256772,1.2558749894963563,2.70566459111,3.0
CHE,0.0,1.236648,2.06626803898559,0.2966927069328182,0.627128712287,0.0
ETH,0.0,0.4065229999999999,2.08035524974064,1.5423162368829986,4.0382240677,2.0
USA,0.0,1.301487,2.55218652319815,1.0621451796821146,0.68537521472,0.0
IND,5.0,2.821555,4.55529779195785,1.6476775494317408,1.93672125102,4.0
MEX,1.7404179715871853,1.1108185,2.56428775322761,2.00799684815188,1.16972471199,2.0
MEX,0.0,1.1108185,2.05120825609886,2.689603841324785,1.55765487803,1.0
DZA,5.0,1.5034,1.9580360987308,0.1555848868056005,2.29343144631,4.0
USA,4.1053847258537,1.0644485,1.84835628940826,2.23293713365087,1.49709846001,2.0
MEX,4.135182885219251,1.1108185,2.54704661152918,1.9024578485318504,1.72724227565,3.0
GEO,0.0,1.073919,2.55189430138066,1.0495118559618253,3.43064212434,1.0
TUR,0.5585524515772519,1.073919,2.9424242776336,1.2394500164261726,1.87572458898,1.0
USA,5.0,0.9574936,1.42309521779013,0.286548521884385,0.0,3.0
KGZ,4.355104084813177,1.51204,2.45767697426478,2.092965212688488,0.778159024803,3.0
USA,2.771282896032319,1.301487,2.00049672153955,2.1280773923658964,0.383963902203,1.0
USA,2.830392351967968,1.301487,1.85815180983789,0.9857643924892184,0.270251042397,1.0
USA,5.0,1.1400945,1.87206047608553,1.1388167535856142,2.128930196,3.0
TUR,4.157743180981895,1.073919,2.95074756683778,1.3455986232369124,0.711900857558,3.0
AUS,5.0,2.027365,1.17825972180286,4.097451295511079,2.34767720321,3.0
AUS,2.4089164178521467,1.192551,2.0014270617468,1.9743172010609085,3.40400060941,1.0
NLD,1.2732028159255937,1.153746,2.49649025069571,1.0878350685488347,0.384504171989,0.0
USA,0.0,3.2979475000000003,2.26760773169662,0.6610927492222927,0.624285069502,1.0
AUS,5.0,1.226302,1.58823930341076,0.9379736056077558,1.07484102126,3.0
CHN,1.6761021032825605,2.67158,3.45458176432286,1.211944463229032,2.5472174023,3.0
SOM,0.0,0.4065229999999999,2.06986047090988,1.0750541171111831,4.05154898206,2.0
USA,2.759990788579678,1.1400945,1.7957317317622,2.149232218219024,0.541331990116,1.0
IRN,5.0,0.829455,2.64471909617662,2.9625013687487605,1.04408371551,3.0
USA,1.3826871441806758,1.0644485,1.66669389032394,2.1434887076755818,1.20574492549,1.0
AUS,5.0,1.226302,1.5700856525879,1.2199265977392109,0.0,3.0
CHN,5.0,1.087158,2.87535230151014,3.4858129770747377,3.59417588773,4.0
LBY,5.0,1.050004,2.01255236002978,0.3924720228634279,1.6742694128,3.0
IND,0.3750773484780123,2.51296,3.83142228313683,2.36648149671742,4.05459248706,3.0
USA,0.0,1.301487,2.25128969176464,0.8876410926160457,0.122669058589,0.0
PAK,5.0,1.829075,4.42418790480412,2.347252564921128,2.06297733039,4.0
